GCF_051131785.1;protein_337,GCF_016748925.1;protein_1107,GCF_022923775.1;protein_347,GCF_016757595.1;protein_1100,GCF_006338415.1;protein_311,,,,
GCF_051131785.1;protein_338,GCF_016748925.1;protein_1106,GCF_022923775.1;protein_348,GCF_016757595.1;protein_1099,GCF_006338415.1;protein_312,,,,
GCF_051131785.1;protein_339,GCF_016748925.1;protein_1105,GCF_022923775.1;protein_349,GCF_016757595.1;protein_1098,GCF_006338415.1;protein_313,,,,
GCF_051131785.1;protein_34,GCF_016748925.1;protein_1429,GCF_022923775.1;protein_35,GCF_016757595.1;protein_1460,GCF_006338415.1;protein_36,,,,
GCF_051131785.1;protein_340,GCF_016748925.1;protein_1104,GCF_022923775.1;protein_350,GCF_016757595.1;protein_1097,GCF_006338415.1;protein_314,,,,
GCF_051131785.1;protein_342,GCF_016748925.1;protein_1103,GCF_022923775.1;protein_351,GCF_016757595.1;protein_1094,GCF_006338415.1;protein_316,,,,
GCF_051131785.1;protein_343,,,,GCF_006338415.1;protein_317,,,,
GCF_051131785.1;protein_344,GCF_016748925.1;protein_1101,GCF_022923775.1;protein_353,GCF_016757595.1;protein_1092,GCF_006338415.1;protein_318,,,,
GCF_051131785.1;protein_345,GCF_016748925.1;protein_1100,GCF_022923775.1;protein_354,GCF_016757595.1;protein_1091,GCF_006338415.1;protein_319,,,,
GCF_051131785.1;protein_346,GCF_016748925.1;protein_1099,GCF_022923775.1;protein_355,GCF_016757595.1;protein_1090,GCF_006338415.1;protein_320,,,,
GCF_051131785.1;protein_347,GCF_016748925.1;protein_1098,GCF_022923775.1;protein_356,GCF_016757595.1;protein_1089,GCF_006338415.1;protein_321,,,,
GCF_051131785.1;protein_348,GCF_016748925.1;protein_1097,GCF_022923775.1;protein_357,GCF_016757595.1;protein_1088,GCF_006338415.1;protein_322,,,,
GCF_051131785.1;protein_349,GCF_016748925.1;protein_1096,GCF_022923775.1;protein_358,GCF_016757595.1;protein_1087,GCF_006338415.1;protein_323,,,,
GCF_051131785.1;protein_35,GCF_016748925.1;protein_1428,GCF_022923775.1;protein_36,GCF_016757595.1;protein_1459,GCF_006338415.1;protein_37,,,,
GCF_051131785.1;protein_350,GCF_016748925.1;protein_1095,GCF_022923775.1;protein_359,GCF_016757595.1;protein_1086,GCF_006338415.1;protein_324,,,,
GCF_051131785.1;protein_351,GCF_016748925.1;protein_1094,GCF_022923775.1;protein_360,GCF_016757595.1;protein_1085,GCF_006338415.1;protein_325,,,,
GCF_051131785.1;protein_352,GCF_016748925.1;protein_1093,GCF_022923775.1;protein_361,GCF_016757595.1;protein_1084,GCF_006338415.1;protein_326,,,,
GCF_051131785.1;protein_353,GCF_016748925.1;protein_1092,GCF_022923775.1;protein_362,GCF_016757595.1;protein_1083,GCF_006338415.1;protein_327,,,,
GCF_051131785.1;protein_354,GCF_016748925.1;protein_1091,GCF_022923775.1;protein_363,GCF_016757595.1;protein_1082,GCF_006338415.1;protein_328,,,,
GCF_051131785.1;protein_355,GCF_016748925.1;protein_1090,GCF_022923775.1;protein_364,GCF_016757595.1;protein_1081,GCF_006338415.1;protein_329,,,,
GCF_051131785.1;protein_356,GCF_016748925.1;protein_1089,GCF_022923775.1;protein_365,GCF_016757595.1;protein_1080,GCF_006338415.1;protein_330,,,,
GCF_051131785.1;protein_357,GCF_016748925.1;protein_1088,GCF_022923775.1;protein_366,GCF_016757595.1;protein_1079,GCF_006338415.1;protein_331,,,,
GCF_051131785.1;protein_358,GCF_016748925.1;protein_1087,GCF_022923775.1;protein_367,GCF_016757595.1;protein_1078,GCF_006338415.1;protein_332,,,,
GCF_051131785.1;protein_359,GCF_016748925.1;protein_1086,GCF_022923775.1;protein_368,GCF_016757595.1;protein_1077,GCF_006338415.1;protein_333,,,,
GCF_051131785.1;protein_36,GCF_016748925.1;protein_1427,GCF_022923775.1;protein_37,GCF_016757595.1;protein_1458,GCF_006338415.1;protein_38,,,,
GCF_051131785.1;protein_360,GCF_016748925.1;protein_1085,GCF_022923775.1;protein_369,GCF_016757595.1;protein_1076,GCF_006338415.1;protein_334,,,,
GCF_051131785.1;protein_361,GCF_016748925.1;protein_1084,GCF_022923775.1;protein_370,GCF_016757595.1;protein_1075,GCF_006338415.1;protein_335,,,,
GCF_051131785.1;protein_362,GCF_016748925.1;protein_1083,GCF_022923775.1;protein_371,GCF_016757595.1;protein_1074,GCF_006338415.1;protein_336,,,,
GCF_051131785.1;protein_363,GCF_016748925.1;protein_1082,GCF_022923775.1;protein_372,GCF_016757595.1;protein_1073,GCF_006338415.1;protein_337,,,,
GCF_051131785.1;protein_364,GCF_016748925.1;protein_1081,GCF_022923775.1;protein_373,GCF_016757595.1;protein_1072,GCF_006338415.1;protein_338,,,,
GCF_051131785.1;protein_365,GCF_016748925.1;protein_1080,GCF_022923775.1;protein_374,GCF_016757595.1;protein_1071,GCF_006338415.1;protein_339,,,,
GCF_051131785.1;protein_366,GCF_016748925.1;protein_1079,GCF_022923775.1;protein_375,GCF_016757595.1;protein_1070,GCF_006338415.1;protein_340,,,,
GCF_051131785.1;protein_367,GCF_016748925.1;protein_1078,GCF_022923775.1;protein_376,GCF_016757595.1;protein_1069,GCF_006338415.1;protein_341,,,,
GCF_051131785.1;protein_368,GCF_016748925.1;protein_1077,GCF_022923775.1;protein_377,GCF_016757595.1;protein_1067,GCF_006338415.1;protein_342,,,,
GCF_051131785.1;protein_37,GCF_016748925.1;protein_1426,GCF_022923775.1;protein_38,GCF_016757595.1;protein_1457,GCF_006338415.1;protein_39,,,,
GCF_051131785.1;protein_370,GCF_016748925.1;protein_1075,GCF_022923775.1;protein_380,GCF_016757595.1;protein_1064,GCF_006338415.1;protein_345,,,,
GCF_051131785.1;protein_371,GCF_016748925.1;protein_1074,GCF_022923775.1;protein_381,GCF_016757595.1;protein_1063,GCF_006338415.1;protein_346,,,,
GCF_051131785.1;protein_372,GCF_016748925.1;protein_1073,GCF_022923775.1;protein_382,GCF_016757595.1;protein_1062,GCF_006338415.1;protein_347,,,,
GCF_051131785.1;protein_373,GCF_016748925.1;protein_1072,GCF_022923775.1;protein_383,GCF_016757595.1;protein_1061,GCF_006338415.1;protein_348,,,,
GCF_051131785.1;protein_374,GCF_016748925.1;protein_1071,GCF_022923775.1;protein_384,GCF_016757595.1;protein_1060,GCF_006338415.1;protein_349,,,,
GCF_051131785.1;protein_375,GCF_016748925.1;protein_1070,GCF_022923775.1;protein_385,GCF_016757595.1;protein_1059,GCF_006338415.1;protein_350,,,,
GCF_051131785.1;protein_376,GCF_016748925.1;protein_1069,GCF_022923775.1;protein_386,GCF_016757595.1;protein_1058,GCF_006338415.1;protein_351,,,,
GCF_051131785.1;protein_377,GCF_016748925.1;protein_1068,GCF_022923775.1;protein_387,GCF_016757595.1;protein_1057,GCF_006338415.1;protein_352,,,,
GCF_051131785.1;protein_378,GCF_016748925.1;protein_1067,GCF_022923775.1;protein_388,GCF_016757595.1;protein_1056,GCF_006338415.1;protein_353,,,,
GCF_051131785.1;protein_380,GCF_016748925.1;protein_1066,GCF_016757595.1;protein_1055,GCF_051131785.1;protein_379,GCF_022923775.1;protein_389,GCF_006338415.1;protein_354,,,
GCF_051131785.1;protein_38,GCF_016748925.1;protein_1425,GCF_022923775.1;protein_39,GCF_016757595.1;protein_1456,GCF_006338415.1;protein_40,,,,
GCF_051131785.1;protein_381,GCF_016748925.1;protein_1065,GCF_022923775.1;protein_390,GCF_016757595.1;protein_1054,GCF_006338415.1;protein_355,,,,
GCF_051131785.1;protein_382,GCF_016748925.1;protein_1064,GCF_022923775.1;protein_391,GCF_016757595.1;protein_1053,GCF_006338415.1;protein_356,,,,
GCF_051131785.1;protein_383,GCF_016748925.1;protein_1063,GCF_022923775.1;protein_392,GCF_016757595.1;protein_1052,GCF_006338415.1;protein_357,,,,
GCF_051131785.1;protein_384,GCF_016748925.1;protein_1062,GCF_022923775.1;protein_393,GCF_016757595.1;protein_1051,GCF_006338415.1;protein_358,,,,
GCF_051131785.1;protein_385,GCF_016748925.1;protein_1061,GCF_022923775.1;protein_394,GCF_016757595.1;protein_1050,GCF_006338415.1;protein_359,,,,
GCF_051131785.1;protein_386,GCF_016748925.1;protein_1060,GCF_022923775.1;protein_395,GCF_016757595.1;protein_1049,GCF_006338415.1;protein_360,,,,
GCF_051131785.1;protein_387,GCF_016748925.1;protein_1059,GCF_022923775.1;protein_396,GCF_016757595.1;protein_1048,GCF_006338415.1;protein_361,,,,
GCF_051131785.1;protein_388,GCF_016748925.1;protein_1058,GCF_022923775.1;protein_397,GCF_016757595.1;protein_1047,GCF_006338415.1;protein_362,,,,
GCF_051131785.1;protein_389,GCF_016748925.1;protein_1057,GCF_022923775.1;protein_398,GCF_016757595.1;protein_1046,GCF_006338415.1;protein_363,,,,
GCF_051131785.1;protein_39,GCF_016748925.1;protein_1424,GCF_022923775.1;protein_40,GCF_016757595.1;protein_1455,GCF_006338415.1;protein_41,,,,
GCF_051131785.1;protein_390,GCF_016748925.1;protein_1056,GCF_022923775.1;protein_399,GCF_016757595.1;protein_1045,GCF_006338415.1;protein_364,,,,
GCF_051131785.1;protein_391,GCF_016748925.1;protein_1055,GCF_022923775.1;protein_400,GCF_016757595.1;protein_1044,GCF_006338415.1;protein_365,,,,
GCF_051131785.1;protein_392,GCF_016748925.1;protein_1054,GCF_022923775.1;protein_401,GCF_016757595.1;protein_1043,GCF_006338415.1;protein_366,,,,
GCF_051131785.1;protein_393,GCF_016748925.1;protein_1053,GCF_022923775.1;protein_402,GCF_016757595.1;protein_1042,GCF_006338415.1;protein_367,,,,
GCF_051131785.1;protein_394,GCF_016748925.1;protein_1052,GCF_022923775.1;protein_403,GCF_016757595.1;protein_1041,GCF_006338415.1;protein_368,,,,
GCF_051131785.1;protein_395,GCF_016748925.1;protein_1051,GCF_022923775.1;protein_404,GCF_016757595.1;protein_1040,GCF_006338415.1;protein_369,,,,
GCF_051131785.1;protein_396,GCF_016748925.1;protein_1050,GCF_022923775.1;protein_405,GCF_016757595.1;protein_1039,GCF_006338415.1;protein_370,,,,
GCF_051131785.1;protein_397,GCF_016748925.1;protein_1049,GCF_022923775.1;protein_406,GCF_016757595.1;protein_1038,GCF_006338415.1;protein_371,,,,
GCF_051131785.1;protein_398,,GCF_022923775.1;protein_407,,,,,,
GCF_051131785.1;protein_399,GCF_016748925.1;protein_1046,GCF_022923775.1;protein_408,,GCF_006338415.1;protein_374,,,,
GCF_051131785.1;protein_4,GCF_016748925.1;protein_1465,GCF_022923775.1;protein_4,GCF_016757595.1;protein_1487,GCF_006338415.1;protein_4,,,,
GCF_051131785.1;protein_40,GCF_016748925.1;protein_1423,GCF_022923775.1;protein_41,GCF_016757595.1;protein_1454,GCF_006338415.1;protein_42,,,,
GCF_051131785.1;protein_400,GCF_016748925.1;protein_1045,GCF_022923775.1;protein_409,GCF_016757595.1;protein_1037,GCF_006338415.1;protein_375,,,,
GCF_051131785.1;protein_401,GCF_016748925.1;protein_1044,GCF_022923775.1;protein_410,GCF_016757595.1;protein_1036,GCF_006338415.1;protein_376,,,,
GCF_051131785.1;protein_402,GCF_016748925.1;protein_1043,GCF_022923775.1;protein_411,GCF_016757595.1;protein_1035,GCF_006338415.1;protein_377,,,,
GCF_051131785.1;protein_403,,GCF_022923775.1;protein_412,GCF_016757595.1;protein_1034,,,,,
GCF_051131785.1;protein_404,GCF_016748925.1;protein_1041,GCF_022923775.1;protein_413,GCF_016757595.1;protein_1033,GCF_006338415.1;protein_379,,,,
GCF_051131785.1;protein_405,GCF_016748925.1;protein_1040,GCF_022923775.1;protein_414,GCF_016757595.1;protein_1032,GCF_006338415.1;protein_380,,,,
GCF_051131785.1;protein_406,GCF_016748925.1;protein_1039,GCF_022923775.1;protein_415,GCF_016757595.1;protein_1031,GCF_006338415.1;protein_381,,,,
GCF_051131785.1;protein_407,GCF_016748925.1;protein_1038,GCF_022923775.1;protein_416,GCF_016757595.1;protein_1030,GCF_006338415.1;protein_382,,,,
GCF_051131785.1;protein_408,GCF_016748925.1;protein_1037,GCF_022923775.1;protein_417,GCF_016757595.1;protein_1029,GCF_006338415.1;protein_383,,,,
GCF_016757595.1;protein_1028,GCF_022923775.1;protein_418,,GCF_016748925.1;protein_1036,GCF_006338415.1;protein_622,GCF_051131785.1;protein_409,,,
GCF_051131785.1;protein_41,GCF_016748925.1;protein_1422,GCF_022923775.1;protein_42,GCF_016757595.1;protein_1453,GCF_006338415.1;protein_43,,,,
GCF_051131785.1;protein_410,GCF_016748925.1;protein_1035,GCF_022923775.1;protein_419,GCF_016757595.1;protein_1027,GCF_006338415.1;protein_385,,,,
GCF_051131785.1;protein_411,GCF_016748925.1;protein_1034,GCF_022923775.1;protein_420,GCF_016757595.1;protein_1026,GCF_006338415.1;protein_386,,,,
GCF_051131785.1;protein_412,GCF_016748925.1;protein_1033,GCF_022923775.1;protein_421,GCF_016757595.1;protein_1025,GCF_006338415.1;protein_387,,,,
GCF_051131785.1;protein_413,GCF_016748925.1;protein_1032,GCF_022923775.1;protein_422,GCF_016757595.1;protein_1024,GCF_006338415.1;protein_388,,,,
GCF_051131785.1;protein_414,GCF_016748925.1;protein_1031,GCF_022923775.1;protein_423,GCF_016757595.1;protein_1023,GCF_006338415.1;protein_389,,,,
GCF_051131785.1;protein_415,GCF_016748925.1;protein_1030,GCF_022923775.1;protein_424,GCF_016757595.1;protein_1022,GCF_006338415.1;protein_390,,,,
GCF_051131785.1;protein_416,GCF_016748925.1;protein_1029,GCF_022923775.1;protein_425,GCF_016757595.1;protein_1021,GCF_006338415.1;protein_391,,,,
GCF_051131785.1;protein_417,GCF_016748925.1;protein_1028,GCF_022923775.1;protein_426,GCF_016757595.1;protein_1020,GCF_006338415.1;protein_392,,,,
GCF_051131785.1;protein_418,GCF_016748925.1;protein_1027,GCF_022923775.1;protein_427,GCF_016757595.1;protein_1019,GCF_006338415.1;protein_393,,,,
GCF_051131785.1;protein_419,GCF_016748925.1;protein_1026,GCF_022923775.1;protein_428,GCF_016757595.1;protein_1018,GCF_006338415.1;protein_394,,,,
GCF_051131785.1;protein_42,GCF_016748925.1;protein_1421,GCF_022923775.1;protein_43,GCF_016757595.1;protein_1452,GCF_006338415.1;protein_44,,,,
GCF_051131785.1;protein_420,GCF_016748925.1;protein_1025,GCF_022923775.1;protein_429,GCF_016757595.1;protein_1017,GCF_006338415.1;protein_395,,,,
GCF_051131785.1;protein_421,GCF_016748925.1;protein_1024,GCF_022923775.1;protein_430,GCF_016757595.1;protein_1016,GCF_006338415.1;protein_396,,,,
GCF_051131785.1;protein_422,GCF_016748925.1;protein_1023,GCF_022923775.1;protein_431,GCF_016757595.1;protein_1015,GCF_006338415.1;protein_397,,,,
GCF_051131785.1;protein_423,GCF_016748925.1;protein_1022,GCF_022923775.1;protein_432,GCF_016757595.1;protein_1014,GCF_006338415.1;protein_398,,,,
GCF_051131785.1;protein_424,GCF_016748925.1;protein_1021,GCF_022923775.1;protein_433,GCF_016757595.1;protein_1013,GCF_006338415.1;protein_399,,,,
GCF_051131785.1;protein_425,GCF_016748925.1;protein_1020,GCF_022923775.1;protein_434,GCF_016757595.1;protein_1012,GCF_006338415.1;protein_400,,,,
GCF_051131785.1;protein_426,GCF_016748925.1;protein_1019,GCF_022923775.1;protein_435,GCF_016757595.1;protein_1011,GCF_006338415.1;protein_401,,,,
GCF_051131785.1;protein_427,GCF_016748925.1;protein_1018,GCF_022923775.1;protein_436,GCF_016757595.1;protein_1010,GCF_006338415.1;protein_402,,,,
GCF_051131785.1;protein_428,GCF_016748925.1;protein_1017,GCF_022923775.1;protein_437,GCF_016757595.1;protein_1009,GCF_006338415.1;protein_403,,,,
GCF_051131785.1;protein_429,GCF_016748925.1;protein_1016,GCF_022923775.1;protein_438,GCF_016757595.1;protein_1008,GCF_006338415.1;protein_404,,,,
GCF_051131785.1;protein_43,GCF_016748925.1;protein_1420,GCF_022923775.1;protein_44,GCF_016757595.1;protein_1451,GCF_006338415.1;protein_45,,,,
GCF_022923775.1;protein_439,GCF_006338415.1;protein_405,GCF_016757595.1;protein_1004,GCF_016757595.1;protein_1007,,GCF_051131785.1;protein_430,GCF_016748925.1;protein_1015,,
GCF_051131785.1;protein_431,GCF_016748925.1;protein_1014,GCF_022923775.1;protein_440,GCF_016757595.1;protein_1003,GCF_006338415.1;protein_406,,,,
GCF_051131785.1;protein_432,GCF_016748925.1;protein_1013,GCF_022923775.1;protein_441,GCF_016757595.1;protein_1002,GCF_006338415.1;protein_407,,,,
GCF_051131785.1;protein_433,GCF_016748925.1;protein_1012,GCF_022923775.1;protein_442,GCF_016757595.1;protein_1001,GCF_006338415.1;protein_408,,,,
GCF_051131785.1;protein_434,GCF_016748925.1;protein_1011,GCF_022923775.1;protein_443,GCF_016757595.1;protein_1000,GCF_006338415.1;protein_409,,,,
GCF_051131785.1;protein_435,GCF_016748925.1;protein_1010,GCF_022923775.1;protein_444,GCF_016757595.1;protein_999,GCF_006338415.1;protein_410,,,,
GCF_051131785.1;protein_436,GCF_016748925.1;protein_1009,GCF_022923775.1;protein_445,GCF_016757595.1;protein_998,GCF_006338415.1;protein_411,,,,
GCF_051131785.1;protein_437,GCF_016748925.1;protein_1008,GCF_022923775.1;protein_446,GCF_016757595.1;protein_997,GCF_006338415.1;protein_412,,,,
GCF_051131785.1;protein_438,GCF_016748925.1;protein_1007,GCF_022923775.1;protein_447,GCF_016757595.1;protein_996,GCF_006338415.1;protein_413,,,,
GCF_051131785.1;protein_439,GCF_016748925.1;protein_1006,GCF_022923775.1;protein_448,GCF_016757595.1;protein_995,GCF_006338415.1;protein_414,,,,
GCF_051131785.1;protein_44,GCF_016748925.1;protein_1419,GCF_022923775.1;protein_45,GCF_016757595.1;protein_1450,GCF_006338415.1;protein_46,,,,
GCF_051131785.1;protein_440,GCF_016748925.1;protein_1005,GCF_022923775.1;protein_449,GCF_016757595.1;protein_994,GCF_006338415.1;protein_415,,,,
GCF_051131785.1;protein_441,GCF_016748925.1;protein_1004,GCF_022923775.1;protein_451,GCF_016757595.1;protein_993,GCF_006338415.1;protein_416,,,,
GCF_051131785.1;protein_442,GCF_016748925.1;protein_1003,GCF_022923775.1;protein_452,GCF_016757595.1;protein_992,GCF_006338415.1;protein_417,,,,
GCF_051131785.1;protein_443,GCF_016748925.1;protein_1002,GCF_022923775.1;protein_453,GCF_016757595.1;protein_991,GCF_006338415.1;protein_418,,,,
GCF_051131785.1;protein_444,GCF_016748925.1;protein_1001,GCF_022923775.1;protein_454,GCF_016757595.1;protein_990,GCF_006338415.1;protein_419,,,,
GCF_051131785.1;protein_445,GCF_016748925.1;protein_1000,GCF_022923775.1;protein_455,GCF_016757595.1;protein_989,GCF_006338415.1;protein_420,,,,
GCF_051131785.1;protein_446,GCF_016748925.1;protein_999,GCF_022923775.1;protein_456,GCF_016757595.1;protein_988,GCF_006338415.1;protein_421,,,,
GCF_051131785.1;protein_447,GCF_016748925.1;protein_998,GCF_022923775.1;protein_457,GCF_016757595.1;protein_987,GCF_006338415.1;protein_422,,,,
GCF_051131785.1;protein_448,GCF_016748925.1;protein_997,GCF_022923775.1;protein_458,GCF_016757595.1;protein_986,GCF_006338415.1;protein_423,,,,
GCF_051131785.1;protein_449,GCF_016748925.1;protein_996,GCF_022923775.1;protein_459,,,,,,
GCF_051131785.1;protein_45,GCF_016748925.1;protein_1418,GCF_022923775.1;protein_46,GCF_016757595.1;protein_1449,GCF_006338415.1;protein_47,,,,
GCF_051131785.1;protein_450,GCF_016748925.1;protein_1347,GCF_022923775.1;protein_460,,GCF_006338415.1;protein_427,,,,
GCF_051131785.1;protein_452,GCF_016748925.1;protein_1345,GCF_022923775.1;protein_462,,GCF_006338415.1;protein_429,,,,
GCF_051131785.1;protein_453,,,,GCF_006338415.1;protein_430,,,,
GCF_051131785.1;protein_454,GCF_016748925.1;protein_979,,GCF_016757595.1;protein_981,,,,,
GCF_051131785.1;protein_455,GCF_016748925.1;protein_978,GCF_022923775.1;protein_466,GCF_016757595.1;protein_980,GCF_006338415.1;protein_434,,,,
GCF_051131785.1;protein_456,,GCF_022923775.1;protein_468,,,,,,
GCF_051131785.1;protein_457,GCF_016748925.1;protein_975,GCF_022923775.1;protein_469,GCF_016757595.1;protein_979,GCF_006338415.1;protein_475,,,,
GCF_051131785.1;protein_458,GCF_016748925.1;protein_974,GCF_022923775.1;protein_470,GCF_016757595.1;protein_978,GCF_006338415.1;protein_476,,,,
GCF_051131785.1;protein_459,GCF_016748925.1;protein_973,GCF_022923775.1;protein_471,GCF_016757595.1;protein_977,GCF_006338415.1;protein_477,,,,
GCF_051131785.1;protein_46,GCF_016748925.1;protein_1417,GCF_022923775.1;protein_47,GCF_016757595.1;protein_1448,GCF_006338415.1;protein_48,,,,
GCF_051131785.1;protein_460,GCF_016748925.1;protein_972,GCF_022923775.1;protein_472,GCF_016757595.1;protein_976,GCF_006338415.1;protein_478,,,,
GCF_051131785.1;protein_461,GCF_016748925.1;protein_971,GCF_022923775.1;protein_473,GCF_016757595.1;protein_975,GCF_006338415.1;protein_479,,,,
GCF_051131785.1;protein_462,GCF_016748925.1;protein_970,GCF_022923775.1;protein_474,GCF_016757595.1;protein_974,GCF_006338415.1;protein_480,,,,
GCF_051131785.1;protein_463,GCF_016748925.1;protein_969,GCF_022923775.1;protein_475,GCF_016757595.1;protein_973,GCF_006338415.1;protein_481,,,,
GCF_051131785.1;protein_464,GCF_016748925.1;protein_968,GCF_022923775.1;protein_476,GCF_016757595.1;protein_972,GCF_006338415.1;protein_482,,,,
GCF_051131785.1;protein_465,GCF_016748925.1;protein_967,GCF_022923775.1;protein_477,GCF_016757595.1;protein_971,GCF_006338415.1;protein_483,,,,
GCF_051131785.1;protein_466,GCF_016748925.1;protein_966,GCF_022923775.1;protein_478,GCF_016757595.1;protein_970,GCF_006338415.1;protein_484,,,,
GCF_051131785.1;protein_467,GCF_016748925.1;protein_965,GCF_022923775.1;protein_479,GCF_016757595.1;protein_969,GCF_006338415.1;protein_485,,,,
GCF_051131785.1;protein_468,GCF_016748925.1;protein_964,GCF_022923775.1;protein_480,GCF_016757595.1;protein_968,GCF_006338415.1;protein_486,,,,
GCF_051131785.1;protein_469,GCF_016748925.1;protein_963,GCF_022923775.1;protein_481,GCF_016757595.1;protein_967,GCF_006338415.1;protein_487,,,,
GCF_051131785.1;protein_47,GCF_016748925.1;protein_1416,GCF_022923775.1;protein_48,GCF_016757595.1;protein_1447,GCF_006338415.1;protein_49,,,,
GCF_051131785.1;protein_470,GCF_016748925.1;protein_962,GCF_022923775.1;protein_482,GCF_016757595.1;protein_966,GCF_006338415.1;protein_488,,,,
GCF_051131785.1;protein_471,GCF_006338415.1;protein_489,,GCF_022923775.1;protein_483,GCF_016748925.1;protein_961,,,,
GCF_051131785.1;protein_472,,GCF_022923775.1;protein_484,,GCF_006338415.1;protein_490,,,,
GCF_051131785.1;protein_473,GCF_016748925.1;protein_911,GCF_022923775.1;protein_485,GCF_016757595.1;protein_963,GCF_006338415.1;protein_491,,,,
GCF_051131785.1;protein_474,GCF_016748925.1;protein_910,GCF_022923775.1;protein_486,GCF_016757595.1;protein_962,GCF_006338415.1;protein_492,,,,
GCF_051131785.1;protein_475,GCF_016748925.1;protein_909,GCF_022923775.1;protein_487,GCF_016757595.1;protein_961,GCF_006338415.1;protein_493,,,,
GCF_051131785.1;protein_476,GCF_016748925.1;protein_908,GCF_022923775.1;protein_488,GCF_016757595.1;protein_960,GCF_006338415.1;protein_494,,,,
GCF_051131785.1;protein_477,GCF_016748925.1;protein_907,GCF_022923775.1;protein_489,GCF_016757595.1;protein_959,GCF_006338415.1;protein_495,,,,
GCF_051131785.1;protein_478,GCF_016748925.1;protein_906,GCF_022923775.1;protein_490,GCF_016757595.1;protein_958,GCF_006338415.1;protein_496,,,,
GCF_051131785.1;protein_479,GCF_016748925.1;protein_905,GCF_022923775.1;protein_491,GCF_016757595.1;protein_957,GCF_006338415.1;protein_497,,,,
GCF_051131785.1;protein_48,GCF_016748925.1;protein_1415,GCF_022923775.1;protein_49,GCF_016757595.1;protein_1446,GCF_006338415.1;protein_50,,,,
GCF_051131785.1;protein_480,GCF_016748925.1;protein_904,GCF_022923775.1;protein_492,GCF_016757595.1;protein_956,GCF_006338415.1;protein_498,,,,
GCF_051131785.1;protein_481,GCF_016748925.1;protein_903,GCF_022923775.1;protein_493,GCF_016757595.1;protein_955,GCF_006338415.1;protein_499,,,,
GCF_051131785.1;protein_482,GCF_016748925.1;protein_902,GCF_022923775.1;protein_494,GCF_016757595.1;protein_954,GCF_006338415.1;protein_500,,,,
GCF_051131785.1;protein_483,GCF_016748925.1;protein_901,GCF_022923775.1;protein_495,GCF_016757595.1;protein_953,GCF_006338415.1;protein_501,,,,
GCF_051131785.1;protein_484,GCF_016748925.1;protein_900,GCF_022923775.1;protein_496,GCF_016757595.1;protein_952,GCF_006338415.1;protein_502,,,,
GCF_051131785.1;protein_485,GCF_016748925.1;protein_899,GCF_022923775.1;protein_497,GCF_016757595.1;protein_951,GCF_006338415.1;protein_503,,,,
GCF_051131785.1;protein_486,GCF_016748925.1;protein_898,GCF_022923775.1;protein_498,GCF_016757595.1;protein_950,GCF_006338415.1;protein_504,,,,
GCF_051131785.1;protein_487,GCF_016748925.1;protein_897,GCF_022923775.1;protein_499,GCF_016757595.1;protein_949,GCF_006338415.1;protein_505,,,,
GCF_051131785.1;protein_488,GCF_016748925.1;protein_896,GCF_022923775.1;protein_500,GCF_016757595.1;protein_948,GCF_006338415.1;protein_506,,,,
GCF_051131785.1;protein_489,GCF_016748925.1;protein_895,GCF_022923775.1;protein_501,GCF_016757595.1;protein_947,,,,,
GCF_051131785.1;protein_49,GCF_016748925.1;protein_1414,GCF_022923775.1;protein_50,GCF_016757595.1;protein_1445,GCF_006338415.1;protein_51,,,,
GCF_051131785.1;protein_490,GCF_016748925.1;protein_894,GCF_022923775.1;protein_502,GCF_016757595.1;protein_946,GCF_006338415.1;protein_507,,,,
GCF_051131785.1;protein_491,GCF_016748925.1;protein_893,GCF_022923775.1;protein_503,GCF_016757595.1;protein_945,GCF_006338415.1;protein_508,,,,
GCF_051131785.1;protein_492,GCF_016748925.1;protein_892,GCF_022923775.1;protein_504,GCF_016757595.1;protein_944,GCF_006338415.1;protein_509,,,,
GCF_051131785.1;protein_493,GCF_016748925.1;protein_891,GCF_022923775.1;protein_505,GCF_016757595.1;protein_943,GCF_006338415.1;protein_510,,,,
GCF_051131785.1;protein_494,GCF_016748925.1;protein_890,GCF_022923775.1;protein_506,GCF_016757595.1;protein_942,GCF_006338415.1;protein_511,,,,
GCF_051131785.1;protein_495,GCF_016748925.1;protein_889,GCF_022923775.1;protein_507,GCF_016757595.1;protein_941,GCF_006338415.1;protein_512,,,,
GCF_051131785.1;protein_496,,,,GCF_006338415.1;protein_513,,,,
GCF_051131785.1;protein_497,GCF_016748925.1;protein_886,GCF_022923775.1;protein_510,GCF_016757595.1;protein_939,GCF_006338415.1;protein_514,,,,
GCF_051131785.1;protein_498,GCF_016748925.1;protein_885,GCF_022923775.1;protein_511,GCF_016757595.1;protein_938,GCF_006338415.1;protein_568,,,,
GCF_051131785.1;protein_499,GCF_016748925.1;protein_884,GCF_022923775.1;protein_512,GCF_016757595.1;protein_937,GCF_006338415.1;protein_516,,,,
GCF_051131785.1;protein_5,GCF_016748925.1;protein_1464,GCF_022923775.1;protein_5,GCF_016757595.1;protein_1486,GCF_006338415.1;protein_5,,,,
GCF_051131785.1;protein_50,GCF_016748925.1;protein_1413,GCF_022923775.1;protein_51,GCF_016757595.1;protein_1444,GCF_006338415.1;protein_52,,,,
