GCF_013122035.1;protein_229,,,,,,,GCF_000685705.1;protein_349,,,,,,,,,
GCF_013122035.1;protein_23,GCF_016755735.1;protein_1469,GCF_022921915.1;protein_23,GCF_010917155.1;protein_913,GCF_010917675.1;protein_915,GCF_016749215.1;protein_1421,GCF_003939085.1;protein_1407,GCF_000685705.1;protein_1461,GCF_000827025.1;protein_1472,GCF_020735805.1;protein_469,,,,,,,
GCF_003939085.1;protein_48,GCF_016749215.1;protein_47,,GCF_010917675.1;protein_71,GCF_000685705.1;protein_48,GCF_013122035.1;protein_231,GCF_000827025.1;protein_50,GCF_010917155.1;protein_171,GCF_020735805.1;protein_621,GCF_022921915.1;protein_1394,GCF_016755735.1;protein_45,GCF_000685705.1;protein_376,,,,,
GCF_013122035.1;protein_232,GCF_016755735.1;protein_46,GCF_022921915.1;protein_1393,GCF_010917155.1;protein_170,GCF_010917675.1;protein_70,GCF_016749215.1;protein_48,GCF_003939085.1;protein_49,GCF_000685705.1;protein_377,GCF_000827025.1;protein_51,GCF_020735805.1;protein_622,,,,,,,
GCF_013122035.1;protein_233,GCF_016755735.1;protein_47,GCF_022921915.1;protein_1392,GCF_010917155.1;protein_169,GCF_010917675.1;protein_69,GCF_016749215.1;protein_49,GCF_003939085.1;protein_50,GCF_000685705.1;protein_378,GCF_000827025.1;protein_52,GCF_020735805.1;protein_623,,,,,,,
GCF_013122035.1;protein_234,,,,GCF_010917675.1;protein_67,,,,GCF_000827025.1;protein_53,,,,,,,,
GCF_013122035.1;protein_236,GCF_016755735.1;protein_50,GCF_022921915.1;protein_1390,GCF_010917155.1;protein_166,GCF_010917675.1;protein_65,GCF_016749215.1;protein_52,GCF_003939085.1;protein_54,GCF_000685705.1;protein_381,GCF_000827025.1;protein_55,GCF_020735805.1;protein_626,,,,,,,
GCF_010917155.1;protein_165,GCF_003939085.1;protein_55,GCF_000827025.1;protein_56,,GCF_016755735.1;protein_51,GCF_013122035.1;protein_237,GCF_000685705.1;protein_382,GCF_010917675.1;protein_64,GCF_016749215.1;protein_53,GCF_022921915.1;protein_1389,GCF_020735805.1;protein_627,,,,,,
GCF_013122035.1;protein_238,GCF_016755735.1;protein_52,GCF_022921915.1;protein_1388,GCF_010917155.1;protein_164,GCF_010917675.1;protein_63,GCF_016749215.1;protein_54,GCF_003939085.1;protein_56,GCF_000685705.1;protein_383,GCF_000827025.1;protein_57,GCF_020735805.1;protein_628,,,,,,,
GCF_013122035.1;protein_24,GCF_016755735.1;protein_1468,GCF_022921915.1;protein_24,GCF_010917155.1;protein_912,GCF_010917675.1;protein_914,GCF_016749215.1;protein_1420,GCF_003939085.1;protein_1408,GCF_000685705.1;protein_1460,GCF_000827025.1;protein_1471,GCF_020735805.1;protein_468,,,,,,,
GCF_013122035.1;protein_240,GCF_016755735.1;protein_54,GCF_022921915.1;protein_1386,GCF_010917155.1;protein_162,GCF_010917675.1;protein_61,GCF_016749215.1;protein_56,,GCF_000685705.1;protein_385,GCF_000827025.1;protein_59,GCF_020735805.1;protein_630,,,,,,,
GCF_016749215.1;protein_57,GCF_016755735.1;protein_55,,GCF_020735805.1;protein_631,GCF_003939085.1;protein_59,GCF_000685705.1;protein_386,GCF_010917675.1;protein_60,GCF_000827025.1;protein_60,GCF_013122035.1;protein_241,GCF_022921915.1;protein_1385,GCF_010917155.1;protein_161,,,,,,
GCF_013122035.1;protein_242,GCF_016755735.1;protein_56,GCF_022921915.1;protein_1384,,GCF_010917675.1;protein_59,,,GCF_000685705.1;protein_387,GCF_000827025.1;protein_61,GCF_020735805.1;protein_632,,,,,,,
GCF_013122035.1;protein_243,GCF_016755735.1;protein_57,GCF_022921915.1;protein_1383,GCF_010917155.1;protein_158,GCF_010917675.1;protein_58,GCF_016749215.1;protein_63,GCF_003939085.1;protein_61,GCF_000685705.1;protein_388,GCF_000827025.1;protein_62,GCF_020735805.1;protein_633,,,,,,,
GCF_013122035.1;protein_244,GCF_016755735.1;protein_58,GCF_022921915.1;protein_1382,GCF_010917155.1;protein_157,GCF_010917675.1;protein_57,GCF_016749215.1;protein_64,GCF_003939085.1;protein_62,GCF_000685705.1;protein_389,GCF_000827025.1;protein_63,GCF_020735805.1;protein_634,,,,,,,
GCF_013122035.1;protein_245,GCF_016755735.1;protein_59,GCF_022921915.1;protein_1381,GCF_010917155.1;protein_156,GCF_010917675.1;protein_56,GCF_016749215.1;protein_65,GCF_003939085.1;protein_63,GCF_000685705.1;protein_390,GCF_000827025.1;protein_64,GCF_020735805.1;protein_635,,,,,,,
GCF_013122035.1;protein_246,GCF_016755735.1;protein_60,GCF_022921915.1;protein_1380,GCF_010917155.1;protein_155,GCF_010917675.1;protein_55,GCF_016749215.1;protein_66,GCF_003939085.1;protein_64,GCF_000685705.1;protein_391,GCF_000827025.1;protein_65,GCF_020735805.1;protein_636,,,,,,,
GCF_013122035.1;protein_247,GCF_016755735.1;protein_61,GCF_022921915.1;protein_1379,GCF_010917155.1;protein_154,GCF_010917675.1;protein_54,GCF_016749215.1;protein_67,GCF_003939085.1;protein_65,GCF_000685705.1;protein_392,GCF_000827025.1;protein_66,GCF_020735805.1;protein_637,,,,,,,
GCF_013122035.1;protein_248,GCF_016755735.1;protein_62,GCF_022921915.1;protein_1378,GCF_010917155.1;protein_153,GCF_010917675.1;protein_53,GCF_016749215.1;protein_68,GCF_003939085.1;protein_66,GCF_000685705.1;protein_393,GCF_000827025.1;protein_67,GCF_020735805.1;protein_638,,,,,,,
GCF_013122035.1;protein_249,GCF_016755735.1;protein_63,GCF_022921915.1;protein_1377,GCF_010917155.1;protein_152,GCF_010917675.1;protein_52,GCF_016749215.1;protein_69,GCF_003939085.1;protein_67,GCF_000685705.1;protein_394,GCF_000827025.1;protein_68,GCF_020735805.1;protein_639,,,,,,,
GCF_013122035.1;protein_25,,GCF_022921915.1;protein_25,,,GCF_016749215.1;protein_1419,GCF_003939085.1;protein_1409,,,GCF_020735805.1;protein_467,,,,,,,
GCF_013122035.1;protein_250,GCF_016755735.1;protein_64,GCF_022921915.1;protein_1376,GCF_010917155.1;protein_151,GCF_010917675.1;protein_51,GCF_016749215.1;protein_70,GCF_003939085.1;protein_68,GCF_000685705.1;protein_395,GCF_000827025.1;protein_69,GCF_020735805.1;protein_640,,,,,,,
GCF_013122035.1;protein_251,GCF_016755735.1;protein_65,GCF_022921915.1;protein_1375,GCF_010917155.1;protein_150,GCF_010917675.1;protein_50,GCF_016749215.1;protein_71,GCF_003939085.1;protein_69,GCF_000685705.1;protein_396,GCF_000827025.1;protein_70,GCF_020735805.1;protein_641,,,,,,,
GCF_013122035.1;protein_252,GCF_016755735.1;protein_66,GCF_022921915.1;protein_1374,GCF_010917155.1;protein_149,GCF_010917675.1;protein_49,GCF_016749215.1;protein_72,GCF_003939085.1;protein_70,GCF_000685705.1;protein_397,GCF_000827025.1;protein_71,GCF_020735805.1;protein_642,,,,,,,
GCF_013122035.1;protein_253,GCF_016755735.1;protein_67,GCF_022921915.1;protein_1373,GCF_010917155.1;protein_148,GCF_010917675.1;protein_48,GCF_016749215.1;protein_73,GCF_003939085.1;protein_71,GCF_000685705.1;protein_398,GCF_000827025.1;protein_72,GCF_020735805.1;protein_643,,,,,,,
GCF_013122035.1;protein_254,,GCF_022921915.1;protein_1372,GCF_010917155.1;protein_147,,GCF_016749215.1;protein_75,GCF_003939085.1;protein_72,GCF_000685705.1;protein_399,GCF_000827025.1;protein_73,,,,,,,,
,GCF_000685705.1;protein_400,GCF_000827025.1;protein_74,GCF_003939085.1;protein_73,GCF_013122035.1;protein_255,,,,,,,,,,,,
GCF_020735805.1;protein_645,GCF_016755735.1;protein_70,GCF_003939085.1;protein_74,,GCF_013122035.1;protein_256,GCF_022921915.1;protein_1370,GCF_000685705.1;protein_401,GCF_010917155.1;protein_145,GCF_016749215.1;protein_79,GCF_000827025.1;protein_75,GCF_010917675.1;protein_46,,,,,,
GCF_013122035.1;protein_257,GCF_016755735.1;protein_72,GCF_022921915.1;protein_1369,GCF_010917155.1;protein_143,GCF_010917675.1;protein_45,GCF_016749215.1;protein_80,GCF_003939085.1;protein_75,GCF_000685705.1;protein_402,GCF_000827025.1;protein_76,GCF_020735805.1;protein_646,,,,,,,
GCF_013122035.1;protein_258,GCF_016755735.1;protein_73,GCF_022921915.1;protein_1368,GCF_010917155.1;protein_142,GCF_010917675.1;protein_43,GCF_016749215.1;protein_81,GCF_003939085.1;protein_76,GCF_000685705.1;protein_403,GCF_000827025.1;protein_77,GCF_020735805.1;protein_647,,,,,,,
GCF_013122035.1;protein_259,GCF_016755735.1;protein_74,GCF_022921915.1;protein_1367,GCF_010917155.1;protein_141,GCF_010917675.1;protein_42,GCF_016749215.1;protein_82,GCF_003939085.1;protein_77,GCF_000685705.1;protein_404,GCF_000827025.1;protein_78,GCF_020735805.1;protein_648,,,,,,,
GCF_013122035.1;protein_26,,GCF_022921915.1;protein_26,,,GCF_016749215.1;protein_1418,GCF_003939085.1;protein_1410,,,GCF_020735805.1;protein_466,,,,,,,
GCF_013122035.1;protein_260,GCF_016755735.1;protein_75,GCF_022921915.1;protein_1366,GCF_010917155.1;protein_140,GCF_010917675.1;protein_41,GCF_016749215.1;protein_83,GCF_003939085.1;protein_78,GCF_000685705.1;protein_405,GCF_000827025.1;protein_79,GCF_020735805.1;protein_649,,,,,,,
GCF_013122035.1;protein_261,GCF_016755735.1;protein_76,GCF_022921915.1;protein_1365,GCF_010917155.1;protein_139,GCF_010917675.1;protein_40,GCF_016749215.1;protein_84,GCF_003939085.1;protein_79,GCF_000685705.1;protein_406,GCF_000827025.1;protein_80,GCF_020735805.1;protein_650,,,,,,,
GCF_013122035.1;protein_262,GCF_016755735.1;protein_77,GCF_022921915.1;protein_1364,GCF_010917155.1;protein_138,GCF_010917675.1;protein_39,GCF_016749215.1;protein_85,GCF_003939085.1;protein_80,GCF_000685705.1;protein_407,GCF_000827025.1;protein_81,GCF_020735805.1;protein_651,,,,,,,
GCF_013122035.1;protein_263,GCF_016755735.1;protein_78,GCF_022921915.1;protein_1363,GCF_010917155.1;protein_137,GCF_010917675.1;protein_38,GCF_016749215.1;protein_86,GCF_003939085.1;protein_81,GCF_000685705.1;protein_408,GCF_000827025.1;protein_82,GCF_020735805.1;protein_652,,,,,,,
GCF_013122035.1;protein_264,GCF_016755735.1;protein_79,GCF_022921915.1;protein_1362,GCF_010917155.1;protein_136,GCF_010917675.1;protein_37,GCF_016749215.1;protein_87,GCF_003939085.1;protein_82,GCF_000685705.1;protein_409,GCF_000827025.1;protein_83,GCF_020735805.1;protein_653,,,,,,,
GCF_013122035.1;protein_265,GCF_016755735.1;protein_80,GCF_022921915.1;protein_1361,GCF_010917155.1;protein_135,GCF_010917675.1;protein_36,GCF_016749215.1;protein_88,GCF_003939085.1;protein_83,GCF_000685705.1;protein_410,GCF_000827025.1;protein_84,GCF_020735805.1;protein_654,,,,,,,
GCF_013122035.1;protein_268,,GCF_022921915.1;protein_1358,GCF_010917155.1;protein_132,GCF_010917675.1;protein_33,,GCF_003939085.1;protein_86,GCF_000685705.1;protein_413,GCF_000827025.1;protein_87,GCF_020735805.1;protein_657,,,,,,,
GCF_013122035.1;protein_269,,GCF_022921915.1;protein_1357,GCF_010917155.1;protein_131,GCF_010917675.1;protein_32,,GCF_003939085.1;protein_87,GCF_000685705.1;protein_414,GCF_000827025.1;protein_88,GCF_020735805.1;protein_658,,,,,,,
GCF_013122035.1;protein_27,,GCF_022921915.1;protein_27,,,GCF_016749215.1;protein_1417,GCF_003939085.1;protein_1411,,,GCF_020735805.1;protein_465,,,,,,,
GCF_013122035.1;protein_270,GCF_016755735.1;protein_84,GCF_022921915.1;protein_1356,GCF_010917155.1;protein_130,GCF_010917675.1;protein_31,GCF_016749215.1;protein_92,GCF_003939085.1;protein_88,GCF_000685705.1;protein_415,GCF_000827025.1;protein_89,GCF_020735805.1;protein_659,,,,,,,
GCF_013122035.1;protein_271,GCF_016755735.1;protein_85,GCF_022921915.1;protein_1355,GCF_010917155.1;protein_129,GCF_010917675.1;protein_30,GCF_016749215.1;protein_93,GCF_003939085.1;protein_89,GCF_000685705.1;protein_416,GCF_000827025.1;protein_90,GCF_020735805.1;protein_660,,,,,,,
GCF_013122035.1;protein_272,GCF_016755735.1;protein_86,GCF_022921915.1;protein_1354,GCF_010917155.1;protein_128,GCF_010917675.1;protein_29,GCF_016749215.1;protein_94,GCF_003939085.1;protein_90,GCF_000685705.1;protein_417,GCF_000827025.1;protein_91,GCF_020735805.1;protein_661,,,,,,,
GCF_013122035.1;protein_273,GCF_016755735.1;protein_87,GCF_022921915.1;protein_1353,GCF_010917155.1;protein_127,GCF_010917675.1;protein_28,GCF_016749215.1;protein_95,GCF_003939085.1;protein_91,GCF_000685705.1;protein_418,GCF_000827025.1;protein_92,GCF_020735805.1;protein_662,,,,,,,
GCF_013122035.1;protein_274,GCF_016755735.1;protein_88,GCF_022921915.1;protein_1352,GCF_010917155.1;protein_126,GCF_010917675.1;protein_27,GCF_016749215.1;protein_96,GCF_003939085.1;protein_92,GCF_000685705.1;protein_419,GCF_000827025.1;protein_93,GCF_020735805.1;protein_663,,,,,,,
GCF_013122035.1;protein_275,GCF_016755735.1;protein_89,GCF_022921915.1;protein_1351,GCF_010917155.1;protein_125,GCF_010917675.1;protein_26,GCF_016749215.1;protein_97,GCF_003939085.1;protein_93,GCF_000685705.1;protein_420,GCF_000827025.1;protein_94,GCF_020735805.1;protein_664,,,,,,,
GCF_013122035.1;protein_276,GCF_016755735.1;protein_90,GCF_022921915.1;protein_1350,GCF_010917155.1;protein_124,GCF_010917675.1;protein_25,GCF_016749215.1;protein_99,GCF_003939085.1;protein_94,GCF_000685705.1;protein_421,GCF_000827025.1;protein_95,GCF_020735805.1;protein_665,,,,,,,
GCF_013122035.1;protein_277,GCF_016755735.1;protein_91,GCF_022921915.1;protein_1349,GCF_010917155.1;protein_123,GCF_010917675.1;protein_24,GCF_016749215.1;protein_100,GCF_003939085.1;protein_95,GCF_000685705.1;protein_422,GCF_000827025.1;protein_96,GCF_020735805.1;protein_666,,,,,,,
GCF_013122035.1;protein_278,GCF_016755735.1;protein_92,GCF_022921915.1;protein_1348,GCF_010917155.1;protein_122,GCF_010917675.1;protein_23,GCF_016749215.1;protein_101,GCF_003939085.1;protein_96,GCF_000685705.1;protein_423,GCF_000827025.1;protein_97,GCF_020735805.1;protein_667,,,,,,,
GCF_013122035.1;protein_279,GCF_016755735.1;protein_93,GCF_022921915.1;protein_1347,GCF_010917155.1;protein_121,GCF_010917675.1;protein_22,GCF_016749215.1;protein_102,GCF_003939085.1;protein_97,GCF_000685705.1;protein_424,GCF_000827025.1;protein_98,GCF_020735805.1;protein_668,,,,,,,
GCF_013122035.1;protein_28,GCF_016755735.1;protein_1466,GCF_022921915.1;protein_28,GCF_010917155.1;protein_909,GCF_010917675.1;protein_911,GCF_016749215.1;protein_1416,GCF_003939085.1;protein_1412,GCF_000685705.1;protein_1458,GCF_000827025.1;protein_1468,GCF_020735805.1;protein_464,,,,,,,
GCF_013122035.1;protein_280,GCF_016755735.1;protein_94,GCF_022921915.1;protein_1346,GCF_010917155.1;protein_120,GCF_010917675.1;protein_21,GCF_016749215.1;protein_103,GCF_003939085.1;protein_98,GCF_000685705.1;protein_425,GCF_000827025.1;protein_99,GCF_020735805.1;protein_669,,,,,,,
GCF_013122035.1;protein_281,GCF_016755735.1;protein_95,GCF_022921915.1;protein_1345,GCF_010917155.1;protein_119,GCF_010917675.1;protein_20,GCF_016749215.1;protein_104,GCF_003939085.1;protein_99,GCF_000685705.1;protein_426,GCF_000827025.1;protein_100,GCF_020735805.1;protein_670,,,,,,,
GCF_013122035.1;protein_282,GCF_016755735.1;protein_96,GCF_022921915.1;protein_1344,GCF_010917155.1;protein_118,GCF_010917675.1;protein_19,GCF_016749215.1;protein_105,GCF_003939085.1;protein_100,GCF_000685705.1;protein_427,GCF_000827025.1;protein_101,GCF_020735805.1;protein_671,,,,,,,
GCF_013122035.1;protein_283,GCF_016755735.1;protein_97,,,GCF_010917675.1;protein_18,GCF_016749215.1;protein_106,GCF_003939085.1;protein_101,GCF_000685705.1;protein_428,GCF_000827025.1;protein_102,,,,,,,,
GCF_013122035.1;protein_284,GCF_016755735.1;protein_98,GCF_022921915.1;protein_1343,GCF_010917155.1;protein_115,GCF_010917675.1;protein_17,GCF_016749215.1;protein_107,GCF_003939085.1;protein_102,GCF_000685705.1;protein_429,GCF_000827025.1;protein_103,GCF_020735805.1;protein_673,,,,,,,
GCF_013122035.1;protein_285,GCF_016755735.1;protein_99,GCF_022921915.1;protein_1342,GCF_010917155.1;protein_114,GCF_010917675.1;protein_16,GCF_016749215.1;protein_108,GCF_003939085.1;protein_103,GCF_000685705.1;protein_430,GCF_000827025.1;protein_104,GCF_020735805.1;protein_674,,,,,,,
GCF_013122035.1;protein_286,GCF_016755735.1;protein_100,GCF_022921915.1;protein_1341,GCF_010917155.1;protein_113,GCF_010917675.1;protein_15,GCF_016749215.1;protein_109,GCF_003939085.1;protein_104,GCF_000685705.1;protein_431,GCF_000827025.1;protein_105,GCF_020735805.1;protein_675,,,,,,,
GCF_013122035.1;protein_287,GCF_016755735.1;protein_101,GCF_022921915.1;protein_1340,GCF_010917155.1;protein_112,GCF_010917675.1;protein_14,GCF_016749215.1;protein_110,GCF_003939085.1;protein_105,GCF_000685705.1;protein_432,GCF_000827025.1;protein_106,GCF_020735805.1;protein_676,,,,,,,
GCF_000685705.1;protein_433,GCF_013122035.1;protein_288,GCF_020735805.1;protein_677,GCF_010917155.1;protein_111,,GCF_003939085.1;protein_106,GCF_016749215.1;protein_111,GCF_010917675.1;protein_13,GCF_000827025.1;protein_107,GCF_022921915.1;protein_1339,GCF_016755735.1;protein_102,,,,,,
GCF_013122035.1;protein_289,GCF_016755735.1;protein_103,GCF_022921915.1;protein_1338,GCF_010917155.1;protein_110,GCF_010917675.1;protein_12,GCF_016749215.1;protein_112,GCF_003939085.1;protein_107,GCF_000685705.1;protein_434,GCF_000827025.1;protein_108,GCF_020735805.1;protein_678,,,,,,,
GCF_013122035.1;protein_29,GCF_016755735.1;protein_1465,GCF_022921915.1;protein_29,GCF_010917155.1;protein_908,GCF_010917675.1;protein_910,GCF_016749215.1;protein_1415,GCF_003939085.1;protein_1413,GCF_000685705.1;protein_1457,GCF_000827025.1;protein_1467,GCF_020735805.1;protein_463,,,,,,,
GCF_013122035.1;protein_290,GCF_016755735.1;protein_104,GCF_022921915.1;protein_1337,GCF_010917155.1;protein_109,GCF_010917675.1;protein_11,GCF_016749215.1;protein_113,GCF_003939085.1;protein_108,GCF_000685705.1;protein_435,GCF_000827025.1;protein_109,GCF_020735805.1;protein_679,,,,,,,
GCF_013122035.1;protein_291,GCF_016755735.1;protein_105,GCF_022921915.1;protein_1336,GCF_010917155.1;protein_108,GCF_010917675.1;protein_10,GCF_016749215.1;protein_114,GCF_003939085.1;protein_109,GCF_000685705.1;protein_436,GCF_000827025.1;protein_110,GCF_020735805.1;protein_680,,,,,,,
GCF_013122035.1;protein_292,GCF_016755735.1;protein_106,GCF_022921915.1;protein_1335,GCF_010917155.1;protein_107,GCF_010917675.1;protein_9,GCF_016749215.1;protein_115,GCF_003939085.1;protein_110,GCF_000685705.1;protein_437,GCF_000827025.1;protein_111,GCF_020735805.1;protein_681,,,,,,,
GCF_000685705.1;protein_144,GCF_013122035.1;protein_293,,GCF_000827025.1;protein_1153,GCF_010917155.1;protein_806,GCF_000685705.1;protein_438,,,,,,,,,,,
GCF_013122035.1;protein_294,GCF_016755735.1;protein_108,GCF_022921915.1;protein_1332,GCF_010917155.1;protein_105,GCF_010917675.1;protein_7,GCF_016749215.1;protein_118,GCF_003939085.1;protein_113,GCF_000685705.1;protein_439,GCF_000827025.1;protein_116,GCF_020735805.1;protein_683,,,,,,,
GCF_013122035.1;protein_295,,,,GCF_010917675.1;protein_6,GCF_016749215.1;protein_119,,,,GCF_020735805.1;protein_684,,,,,,,
GCF_013122035.1;protein_296,GCF_016755735.1;protein_109,GCF_022921915.1;protein_1331,GCF_010917155.1;protein_104,GCF_010917675.1;protein_5,GCF_016749215.1;protein_120,GCF_003939085.1;protein_115,GCF_000685705.1;protein_440,GCF_000827025.1;protein_117,GCF_020735805.1;protein_685,,,,,,,
GCF_013122035.1;protein_297,GCF_016755735.1;protein_110,GCF_022921915.1;protein_1330,GCF_010917155.1;protein_103,GCF_010917675.1;protein_4,GCF_016749215.1;protein_121,GCF_003939085.1;protein_116,GCF_000685705.1;protein_441,GCF_000827025.1;protein_118,GCF_020735805.1;protein_686,,,,,,,
GCF_013122035.1;protein_298,GCF_016755735.1;protein_111,GCF_022921915.1;protein_1329,GCF_010917155.1;protein_102,GCF_010917675.1;protein_3,GCF_016749215.1;protein_122,GCF_003939085.1;protein_117,GCF_000685705.1;protein_442,GCF_000827025.1;protein_119,GCF_020735805.1;protein_687,,,,,,,
GCF_013122035.1;protein_299,GCF_016755735.1;protein_112,GCF_022921915.1;protein_1328,GCF_010917155.1;protein_101,GCF_010917675.1;protein_2,GCF_016749215.1;protein_123,GCF_003939085.1;protein_118,GCF_000685705.1;protein_443,GCF_000827025.1;protein_120,GCF_020735805.1;protein_688,,,,,,,
GCF_013122035.1;protein_3,GCF_016755735.1;protein_1487,GCF_022921915.1;protein_3,GCF_010917155.1;protein_936,GCF_010917675.1;protein_1185,GCF_016749215.1;protein_1443,GCF_003939085.1;protein_1380,GCF_000685705.1;protein_1480,GCF_000827025.1;protein_1494,GCF_020735805.1;protein_489,,,,,,,
GCF_013122035.1;protein_30,GCF_016755735.1;protein_1464,GCF_022921915.1;protein_30,GCF_010917155.1;protein_907,GCF_010917675.1;protein_909,GCF_016749215.1;protein_1414,GCF_003939085.1;protein_1414,GCF_000685705.1;protein_1456,GCF_000827025.1;protein_1466,GCF_020735805.1;protein_462,,,,,,,
GCF_013122035.1;protein_300,GCF_016755735.1;protein_113,GCF_022921915.1;protein_1327,GCF_010917155.1;protein_100,GCF_010917675.1;protein_1,GCF_016749215.1;protein_124,GCF_003939085.1;protein_119,GCF_000685705.1;protein_444,GCF_000827025.1;protein_121,GCF_020735805.1;protein_689,,,,,,,
GCF_013122035.1;protein_301,GCF_016755735.1;protein_114,,GCF_010917155.1;protein_99,GCF_010917675.1;protein_0,GCF_016749215.1;protein_125,GCF_003939085.1;protein_120,GCF_000685705.1;protein_445,GCF_000827025.1;protein_122,GCF_020735805.1;protein_690,,,,,,,
GCF_016749215.1;protein_126,GCF_010917155.1;protein_97,GCF_022921915.1;protein_1317,GCF_000685705.1;protein_446,GCF_013122035.1;protein_302,GCF_020735805.1;protein_691,,GCF_016755735.1;protein_115,GCF_000827025.1;protein_123,,,,,,,,
GCF_013122035.1;protein_303,GCF_016755735.1;protein_116,GCF_022921915.1;protein_1316,GCF_010917155.1;protein_96,GCF_010917675.1;protein_1540,GCF_016749215.1;protein_127,GCF_003939085.1;protein_121,GCF_000685705.1;protein_447,GCF_000827025.1;protein_124,GCF_020735805.1;protein_692,,,,,,,
GCF_013122035.1;protein_304,GCF_016755735.1;protein_117,GCF_022921915.1;protein_1314,GCF_010917155.1;protein_95,GCF_010917675.1;protein_758,GCF_016749215.1;protein_128,GCF_003939085.1;protein_122,GCF_000685705.1;protein_448,GCF_000827025.1;protein_125,GCF_020735805.1;protein_694,,,,,,,
GCF_013122035.1;protein_305,GCF_016755735.1;protein_118,GCF_022921915.1;protein_1313,GCF_010917155.1;protein_94,GCF_010917675.1;protein_759,GCF_016749215.1;protein_129,GCF_003939085.1;protein_123,GCF_000685705.1;protein_449,GCF_000827025.1;protein_126,GCF_020735805.1;protein_695,,,,,,,
GCF_013122035.1;protein_306,GCF_016755735.1;protein_119,GCF_022921915.1;protein_1312,GCF_010917155.1;protein_93,GCF_010917675.1;protein_760,GCF_016749215.1;protein_130,GCF_003939085.1;protein_124,GCF_000685705.1;protein_450,GCF_000827025.1;protein_127,GCF_020735805.1;protein_696,,,,,,,
GCF_013122035.1;protein_307,GCF_016755735.1;protein_120,GCF_022921915.1;protein_1311,GCF_010917155.1;protein_92,GCF_010917675.1;protein_761,GCF_016749215.1;protein_131,GCF_003939085.1;protein_125,GCF_000685705.1;protein_451,GCF_000827025.1;protein_128,GCF_020735805.1;protein_697,,,,,,,
GCF_013122035.1;protein_308,GCF_016755735.1;protein_121,GCF_022921915.1;protein_1310,GCF_010917155.1;protein_91,GCF_010917675.1;protein_763,GCF_016749215.1;protein_132,GCF_003939085.1;protein_126,GCF_000685705.1;protein_452,GCF_000827025.1;protein_129,GCF_020735805.1;protein_698,,,,,,,
GCF_013122035.1;protein_309,GCF_016755735.1;protein_122,GCF_022921915.1;protein_1309,GCF_010917155.1;protein_90,GCF_010917675.1;protein_764,GCF_016749215.1;protein_133,GCF_003939085.1;protein_127,GCF_000685705.1;protein_453,GCF_000827025.1;protein_130,GCF_020735805.1;protein_699,,,,,,,
GCF_013122035.1;protein_31,GCF_016755735.1;protein_1463,GCF_022921915.1;protein_31,GCF_010917155.1;protein_906,GCF_010917675.1;protein_908,GCF_016749215.1;protein_1413,GCF_003939085.1;protein_1415,GCF_000685705.1;protein_1455,GCF_000827025.1;protein_1465,GCF_020735805.1;protein_461,,,,,,,
GCF_013122035.1;protein_310,GCF_016755735.1;protein_123,GCF_022921915.1;protein_1308,GCF_010917155.1;protein_89,GCF_010917675.1;protein_765,GCF_016749215.1;protein_134,GCF_003939085.1;protein_128,GCF_000685705.1;protein_454,GCF_000827025.1;protein_131,GCF_020735805.1;protein_700,,,,,,,
GCF_013122035.1;protein_311,GCF_016755735.1;protein_124,GCF_022921915.1;protein_1307,GCF_010917155.1;protein_88,GCF_010917675.1;protein_766,GCF_016749215.1;protein_135,GCF_003939085.1;protein_129,GCF_000685705.1;protein_455,GCF_000827025.1;protein_132,GCF_020735805.1;protein_701,,,,,,,
GCF_013122035.1;protein_312,GCF_016755735.1;protein_125,GCF_022921915.1;protein_1306,GCF_010917155.1;protein_87,GCF_010917675.1;protein_767,GCF_016749215.1;protein_136,GCF_003939085.1;protein_130,GCF_000685705.1;protein_456,GCF_000827025.1;protein_133,GCF_020735805.1;protein_702,,,,,,,
GCF_013122035.1;protein_313,GCF_016755735.1;protein_126,GCF_022921915.1;protein_1305,GCF_010917155.1;protein_86,GCF_010917675.1;protein_768,GCF_016749215.1;protein_137,GCF_003939085.1;protein_131,GCF_000685705.1;protein_457,GCF_000827025.1;protein_134,GCF_020735805.1;protein_703,,,,,,,
GCF_013122035.1;protein_314,GCF_016755735.1;protein_127,GCF_022921915.1;protein_1304,GCF_010917155.1;protein_85,GCF_010917675.1;protein_769,GCF_016749215.1;protein_138,GCF_003939085.1;protein_132,GCF_000685705.1;protein_458,GCF_000827025.1;protein_135,GCF_020735805.1;protein_704,,,,,,,
GCF_013122035.1;protein_315,GCF_016755735.1;protein_128,GCF_022921915.1;protein_1303,GCF_010917155.1;protein_84,GCF_010917675.1;protein_770,GCF_016749215.1;protein_139,GCF_003939085.1;protein_133,GCF_000685705.1;protein_459,GCF_000827025.1;protein_136,GCF_020735805.1;protein_705,,,,,,,
GCF_013122035.1;protein_316,GCF_016755735.1;protein_129,GCF_022921915.1;protein_1302,GCF_010917155.1;protein_83,GCF_010917675.1;protein_771,GCF_016749215.1;protein_140,GCF_003939085.1;protein_134,GCF_000685705.1;protein_460,GCF_000827025.1;protein_137,GCF_020735805.1;protein_706,,,,,,,
GCF_013122035.1;protein_317,GCF_016755735.1;protein_130,GCF_022921915.1;protein_1301,GCF_010917155.1;protein_82,GCF_010917675.1;protein_772,GCF_016749215.1;protein_141,GCF_003939085.1;protein_135,GCF_000685705.1;protein_461,GCF_000827025.1;protein_138,GCF_020735805.1;protein_707,,,,,,,
