GCF_004358365.1;protein_4278,GCF_048568965.1;protein_1411,GCF_000005845.2;protein_2484,GCF_053078305.1;protein_1485,GCF_048571455.1;protein_4354,,,,,,,,
GCF_004358365.1;protein_4279,GCF_048568965.1;protein_1412,GCF_000005845.2;protein_2483,GCF_053078305.1;protein_1486,GCF_048571455.1;protein_4353,,,,,,,,
GCF_004358365.1;protein_428,GCF_048568965.1;protein_3776,GCF_000005845.2;protein_1201,GCF_053078305.1;protein_3223,GCF_048571455.1;protein_2548,,,,,,,,
GCF_004358365.1;protein_4280,GCF_048568965.1;protein_1413,GCF_000005845.2;protein_2482,GCF_053078305.1;protein_1487,GCF_048571455.1;protein_4352,,,,,,,,
GCF_004358365.1;protein_4281,GCF_048568965.1;protein_1414,,GCF_053078305.1;protein_1488,GCF_048571455.1;protein_4351,,,,,,,,
GCF_004358365.1;protein_4282,GCF_048568965.1;protein_1415,GCF_000005845.2;protein_2481,GCF_053078305.1;protein_1489,GCF_048571455.1;protein_4350,,,,,,,,
GCF_004358365.1;protein_4283,GCF_048568965.1;protein_1416,GCF_000005845.2;protein_2480,GCF_053078305.1;protein_1490,GCF_048571455.1;protein_4349,,,,,,,,
GCF_004358365.1;protein_4284,GCF_048568965.1;protein_1417,GCF_000005845.2;protein_2479,GCF_053078305.1;protein_1491,GCF_048571455.1;protein_4348,,,,,,,,
GCF_004358365.1;protein_4285,GCF_048568965.1;protein_1418,GCF_000005845.2;protein_2478,GCF_053078305.1;protein_1492,GCF_048571455.1;protein_4347,,,,,,,,
GCF_004358365.1;protein_4286,GCF_048568965.1;protein_1419,GCF_000005845.2;protein_2477,GCF_053078305.1;protein_1493,GCF_048571455.1;protein_4346,,,,,,,,
GCF_004358365.1;protein_4287,GCF_048568965.1;protein_1420,GCF_000005845.2;protein_2476,GCF_053078305.1;protein_1494,GCF_048571455.1;protein_4345,,,,,,,,
GCF_004358365.1;protein_4288,GCF_048568965.1;protein_1421,GCF_000005845.2;protein_2475,GCF_053078305.1;protein_1495,GCF_048571455.1;protein_4344,,,,,,,,
GCF_004358365.1;protein_4289,GCF_048568965.1;protein_1422,GCF_000005845.2;protein_2474,GCF_053078305.1;protein_1496,GCF_048571455.1;protein_4343,,,,,,,,
GCF_004358365.1;protein_429,GCF_048568965.1;protein_3777,GCF_000005845.2;protein_1200,GCF_053078305.1;protein_3224,GCF_048571455.1;protein_2547,,,,,,,,
GCF_004358365.1;protein_4290,GCF_048568965.1;protein_1423,GCF_000005845.2;protein_2473,GCF_053078305.1;protein_1497,GCF_048571455.1;protein_4342,,,,,,,,
GCF_004358365.1;protein_4291,GCF_048568965.1;protein_1424,GCF_000005845.2;protein_2472,GCF_053078305.1;protein_1498,GCF_048571455.1;protein_4341,,,,,,,,
GCF_004358365.1;protein_4292,GCF_048568965.1;protein_1425,GCF_000005845.2;protein_2471,GCF_053078305.1;protein_1499,GCF_048571455.1;protein_4340,,,,,,,,
GCF_004358365.1;protein_4293,GCF_048568965.1;protein_1426,GCF_000005845.2;protein_2470,GCF_053078305.1;protein_1500,GCF_048571455.1;protein_4339,,,,,,,,
GCF_004358365.1;protein_4294,GCF_048568965.1;protein_1427,GCF_000005845.2;protein_2469,GCF_053078305.1;protein_1501,GCF_048571455.1;protein_4338,,,,,,,,
GCF_004358365.1;protein_4295,GCF_048568965.1;protein_1428,GCF_000005845.2;protein_2468,GCF_053078305.1;protein_1502,GCF_048571455.1;protein_4337,,,,,,,,
GCF_004358365.1;protein_4296,GCF_048568965.1;protein_1429,GCF_000005845.2;protein_2467,GCF_053078305.1;protein_1503,GCF_048571455.1;protein_4336,,,,,,,,
GCF_004358365.1;protein_4297,GCF_048568965.1;protein_1430,GCF_000005845.2;protein_2466,GCF_053078305.1;protein_1504,GCF_048571455.1;protein_4335,,,,,,,,
GCF_004358365.1;protein_4298,GCF_048568965.1;protein_1431,GCF_000005845.2;protein_2465,,GCF_048571455.1;protein_4334,,,,,,,,
GCF_004358365.1;protein_4299,GCF_048568965.1;protein_1432,GCF_000005845.2;protein_2464,GCF_053078305.1;protein_1506,GCF_048571455.1;protein_4333,,,,,,,,
GCF_004358365.1;protein_43,GCF_048568965.1;protein_3001,,,GCF_048571455.1;protein_2916,,,,,,,,
GCF_004358365.1;protein_430,GCF_048568965.1;protein_3778,GCF_000005845.2;protein_1199,GCF_053078305.1;protein_3225,GCF_048571455.1;protein_2546,,,,,,,,
GCF_004358365.1;protein_4300,GCF_048568965.1;protein_1433,GCF_000005845.2;protein_2463,GCF_053078305.1;protein_1507,GCF_048571455.1;protein_4332,,,,,,,,
GCF_004358365.1;protein_4301,GCF_048568965.1;protein_1434,GCF_000005845.2;protein_2462,GCF_053078305.1;protein_1508,GCF_048571455.1;protein_4331,,,,,,,,
GCF_004358365.1;protein_4302,GCF_048568965.1;protein_1435,GCF_000005845.2;protein_2461,GCF_053078305.1;protein_1509,GCF_048571455.1;protein_4330,,,,,,,,
GCF_004358365.1;protein_4303,GCF_048568965.1;protein_1436,GCF_000005845.2;protein_2460,GCF_053078305.1;protein_1510,GCF_048571455.1;protein_4329,,,,,,,,
GCF_004358365.1;protein_4304,GCF_048568965.1;protein_1437,GCF_000005845.2;protein_2459,GCF_053078305.1;protein_1511,GCF_048571455.1;protein_4328,,,,,,,,
GCF_004358365.1;protein_4305,GCF_048568965.1;protein_1438,GCF_000005845.2;protein_2458,GCF_053078305.1;protein_1512,GCF_048571455.1;protein_4327,,,,,,,,
GCF_004358365.1;protein_4306,GCF_048568965.1;protein_1439,GCF_000005845.2;protein_2457,GCF_053078305.1;protein_1513,GCF_048571455.1;protein_4326,,,,,,,,
GCF_004358365.1;protein_4307,GCF_048568965.1;protein_1440,GCF_000005845.2;protein_2456,GCF_053078305.1;protein_1514,GCF_048571455.1;protein_4325,,,,,,,,
GCF_004358365.1;protein_4308,GCF_048568965.1;protein_1441,GCF_000005845.2;protein_2455,GCF_053078305.1;protein_1515,GCF_048571455.1;protein_4324,,,,,,,,
GCF_004358365.1;protein_4309,GCF_048568965.1;protein_1442,GCF_000005845.2;protein_2454,GCF_053078305.1;protein_1516,GCF_048571455.1;protein_4323,,,,,,,,
GCF_004358365.1;protein_431,GCF_048568965.1;protein_3779,GCF_000005845.2;protein_1198,GCF_053078305.1;protein_3226,GCF_048571455.1;protein_2545,,,,,,,,
GCF_004358365.1;protein_4310,GCF_048568965.1;protein_1443,,,GCF_048571455.1;protein_4322,,,,,,,,
GCF_004358365.1;protein_4311,GCF_048568965.1;protein_1444,,,GCF_048571455.1;protein_4321,,,,,,,,
GCF_004358365.1;protein_4312,GCF_048568965.1;protein_1445,GCF_000005845.2;protein_2453,GCF_053078305.1;protein_1517,GCF_048571455.1;protein_4320,,,,,,,,
GCF_004358365.1;protein_4313,GCF_048568965.1;protein_1446,GCF_000005845.2;protein_2452,GCF_053078305.1;protein_1518,GCF_048571455.1;protein_4319,,,,,,,,
GCF_004358365.1;protein_4314,GCF_048568965.1;protein_1447,GCF_000005845.2;protein_2451,GCF_053078305.1;protein_1519,GCF_048571455.1;protein_4318,,,,,,,,
GCF_004358365.1;protein_4315,GCF_048568965.1;protein_1448,GCF_000005845.2;protein_2450,GCF_053078305.1;protein_1520,GCF_048571455.1;protein_4317,,,,,,,,
GCF_004358365.1;protein_4316,GCF_048568965.1;protein_1449,GCF_000005845.2;protein_2449,GCF_053078305.1;protein_1521,GCF_048571455.1;protein_4316,,,,,,,,
GCF_004358365.1;protein_4317,GCF_048568965.1;protein_1450,GCF_000005845.2;protein_2448,GCF_053078305.1;protein_1522,GCF_048571455.1;protein_4315,,,,,,,,
GCF_004358365.1;protein_4318,GCF_048568965.1;protein_1451,GCF_000005845.2;protein_2447,GCF_053078305.1;protein_1523,GCF_048571455.1;protein_4314,,,,,,,,
GCF_004358365.1;protein_4319,GCF_048568965.1;protein_1452,GCF_000005845.2;protein_2446,GCF_053078305.1;protein_1524,GCF_048571455.1;protein_4313,,,,,,,,
GCF_004358365.1;protein_432,GCF_048568965.1;protein_3780,GCF_000005845.2;protein_1197,GCF_053078305.1;protein_3227,GCF_048571455.1;protein_2544,,,,,,,,
GCF_004358365.1;protein_4320,GCF_048568965.1;protein_1453,GCF_000005845.2;protein_2445,GCF_053078305.1;protein_1525,GCF_048571455.1;protein_4312,,,,,,,,
GCF_004358365.1;protein_4321,GCF_048568965.1;protein_1454,GCF_000005845.2;protein_2444,GCF_053078305.1;protein_1526,GCF_048571455.1;protein_4311,,,,,,,,
GCF_004358365.1;protein_4322,GCF_048568965.1;protein_1455,GCF_000005845.2;protein_2443,GCF_053078305.1;protein_1527,GCF_048571455.1;protein_4310,,,,,,,,
GCF_004358365.1;protein_4323,GCF_048568965.1;protein_1456,GCF_000005845.2;protein_2442,GCF_053078305.1;protein_1528,GCF_048571455.1;protein_4309,,,,,,,,
GCF_004358365.1;protein_4324,GCF_048568965.1;protein_1457,GCF_000005845.2;protein_2441,GCF_053078305.1;protein_1529,GCF_048571455.1;protein_4308,,,,,,,,
GCF_004358365.1;protein_4325,GCF_048568965.1;protein_1458,GCF_000005845.2;protein_2440,GCF_053078305.1;protein_1530,GCF_048571455.1;protein_4307,,,,,,,,
GCF_004358365.1;protein_4326,GCF_048568965.1;protein_1459,GCF_000005845.2;protein_2439,GCF_053078305.1;protein_1531,GCF_048571455.1;protein_4306,,,,,,,,
GCF_004358365.1;protein_4327,GCF_048568965.1;protein_1460,GCF_000005845.2;protein_2438,GCF_053078305.1;protein_1532,GCF_048571455.1;protein_4305,,,,,,,,
GCF_004358365.1;protein_4328,GCF_048568965.1;protein_1461,GCF_000005845.2;protein_2437,GCF_053078305.1;protein_1533,GCF_048571455.1;protein_4304,,,,,,,,
GCF_004358365.1;protein_4329,GCF_048568965.1;protein_1462,GCF_000005845.2;protein_2436,GCF_053078305.1;protein_1534,GCF_048571455.1;protein_4303,,,,,,,,
GCF_004358365.1;protein_433,GCF_048568965.1;protein_3781,GCF_000005845.2;protein_1196,GCF_053078305.1;protein_3228,GCF_048571455.1;protein_2543,,,,,,,,
GCF_004358365.1;protein_4330,GCF_048568965.1;protein_1463,GCF_000005845.2;protein_2435,GCF_053078305.1;protein_1535,GCF_048571455.1;protein_4302,,,,,,,,
GCF_004358365.1;protein_4331,GCF_048568965.1;protein_1464,GCF_000005845.2;protein_2434,GCF_053078305.1;protein_1536,GCF_048571455.1;protein_4301,,,,,,,,
GCF_004358365.1;protein_4332,GCF_048568965.1;protein_1465,GCF_000005845.2;protein_2433,GCF_053078305.1;protein_1537,GCF_048571455.1;protein_4300,,,,,,,,
GCF_004358365.1;protein_4333,GCF_048568965.1;protein_1466,GCF_000005845.2;protein_2432,GCF_053078305.1;protein_1538,GCF_048571455.1;protein_4299,,,,,,,,
GCF_004358365.1;protein_4334,GCF_048568965.1;protein_1467,GCF_000005845.2;protein_2431,GCF_053078305.1;protein_1539,GCF_048571455.1;protein_4298,,,,,,,,
GCF_004358365.1;protein_4335,GCF_048568965.1;protein_1468,GCF_000005845.2;protein_2430,GCF_053078305.1;protein_1540,GCF_048571455.1;protein_4297,,,,,,,,
GCF_004358365.1;protein_4336,GCF_048568965.1;protein_1469,GCF_000005845.2;protein_2429,GCF_053078305.1;protein_1541,GCF_048571455.1;protein_4296,,,,,,,,
GCF_004358365.1;protein_4337,GCF_048568965.1;protein_1470,GCF_000005845.2;protein_2428,GCF_053078305.1;protein_1542,GCF_048571455.1;protein_4295,,,,,,,,
GCF_004358365.1;protein_4338,GCF_048568965.1;protein_1471,GCF_000005845.2;protein_2427,GCF_053078305.1;protein_1543,GCF_048571455.1;protein_4294,,,,,,,,
GCF_004358365.1;protein_4339,GCF_048568965.1;protein_1472,GCF_000005845.2;protein_2417,GCF_053078305.1;protein_1544,GCF_048571455.1;protein_4293,,,,,,,,
GCF_004358365.1;protein_434,GCF_048568965.1;protein_3782,GCF_000005845.2;protein_1195,GCF_053078305.1;protein_3229,GCF_048571455.1;protein_2542,,,,,,,,
GCF_004358365.1;protein_4340,GCF_048568965.1;protein_1473,GCF_000005845.2;protein_2416,GCF_053078305.1;protein_1545,GCF_048571455.1;protein_4292,,,,,,,,
GCF_004358365.1;protein_4341,GCF_048568965.1;protein_1474,GCF_000005845.2;protein_2415,GCF_053078305.1;protein_1546,GCF_048571455.1;protein_4291,,,,,,,,
GCF_004358365.1;protein_4342,GCF_048568965.1;protein_1475,GCF_000005845.2;protein_2414,GCF_053078305.1;protein_1547,GCF_048571455.1;protein_4290,,,,,,,,
GCF_004358365.1;protein_4343,GCF_048568965.1;protein_1476,GCF_000005845.2;protein_2413,GCF_053078305.1;protein_1548,GCF_048571455.1;protein_4289,,,,,,,,
GCF_004358365.1;protein_4344,GCF_048568965.1;protein_1477,GCF_000005845.2;protein_2412,GCF_053078305.1;protein_1549,GCF_048571455.1;protein_4288,,,,,,,,
GCF_004358365.1;protein_4345,GCF_048568965.1;protein_1478,GCF_000005845.2;protein_2411,GCF_053078305.1;protein_1550,GCF_048571455.1;protein_4287,,,,,,,,
GCF_004358365.1;protein_4346,GCF_048568965.1;protein_1479,GCF_000005845.2;protein_2410,GCF_053078305.1;protein_1551,GCF_048571455.1;protein_4286,,,,,,,,
GCF_004358365.1;protein_4347,GCF_048568965.1;protein_1480,GCF_000005845.2;protein_2409,GCF_053078305.1;protein_1552,GCF_048571455.1;protein_4285,,,,,,,,
GCF_004358365.1;protein_4348,GCF_048568965.1;protein_1481,GCF_000005845.2;protein_2408,GCF_053078305.1;protein_1553,GCF_048571455.1;protein_4284,,,,,,,,
GCF_004358365.1;protein_4349,GCF_048568965.1;protein_1482,GCF_000005845.2;protein_2407,GCF_053078305.1;protein_1554,GCF_048571455.1;protein_4283,,,,,,,,
GCF_004358365.1;protein_4350,GCF_048568965.1;protein_1483,GCF_000005845.2;protein_2406,GCF_053078305.1;protein_1555,GCF_048571455.1;protein_4282,,,,,,,,
GCF_004358365.1;protein_4351,GCF_048568965.1;protein_1484,GCF_000005845.2;protein_2405,GCF_053078305.1;protein_1556,GCF_048571455.1;protein_4281,,,,,,,,
GCF_004358365.1;protein_4352,GCF_048568965.1;protein_1485,GCF_000005845.2;protein_2404,GCF_053078305.1;protein_1557,GCF_048571455.1;protein_4280,,,,,,,,
GCF_004358365.1;protein_4353,GCF_048568965.1;protein_1486,GCF_000005845.2;protein_2403,GCF_053078305.1;protein_1558,GCF_048571455.1;protein_4279,,,,,,,,
GCF_004358365.1;protein_4354,GCF_048568965.1;protein_1487,GCF_000005845.2;protein_2402,GCF_053078305.1;protein_1559,GCF_048571455.1;protein_4278,,,,,,,,
GCF_004358365.1;protein_4355,GCF_048568965.1;protein_1488,GCF_000005845.2;protein_2401,GCF_053078305.1;protein_1560,GCF_048571455.1;protein_4277,,,,,,,,
GCF_004358365.1;protein_4356,GCF_048568965.1;protein_1489,GCF_000005845.2;protein_2400,GCF_053078305.1;protein_1561,GCF_048571455.1;protein_4276,,,,,,,,
GCF_004358365.1;protein_4357,GCF_048568965.1;protein_1490,GCF_000005845.2;protein_2399,GCF_053078305.1;protein_1562,GCF_048571455.1;protein_4275,,,,,,,,
GCF_004358365.1;protein_4358,GCF_048568965.1;protein_1491,GCF_000005845.2;protein_2398,GCF_053078305.1;protein_1563,GCF_048571455.1;protein_4274,,,,,,,,
GCF_004358365.1;protein_4359,GCF_048568965.1;protein_1492,GCF_000005845.2;protein_2397,GCF_053078305.1;protein_1564,GCF_048571455.1;protein_4273,,,,,,,,
GCF_004358365.1;protein_4360,GCF_048568965.1;protein_1493,GCF_000005845.2;protein_2395,GCF_053078305.1;protein_1565,GCF_048571455.1;protein_4272,,,,,,,,
GCF_004358365.1;protein_4361,GCF_048568965.1;protein_1494,GCF_000005845.2;protein_2394,GCF_053078305.1;protein_1566,GCF_048571455.1;protein_4271,,,,,,,,
GCF_004358365.1;protein_4362,GCF_048568965.1;protein_1495,GCF_000005845.2;protein_2393,GCF_053078305.1;protein_1567,GCF_048571455.1;protein_4270,,,,,,,,
GCF_004358365.1;protein_4363,GCF_048568965.1;protein_1496,GCF_000005845.2;protein_2392,GCF_053078305.1;protein_1568,GCF_048571455.1;protein_4269,,,,,,,,
GCF_004358365.1;protein_4364,GCF_048568965.1;protein_1497,GCF_000005845.2;protein_2391,GCF_053078305.1;protein_1569,GCF_048571455.1;protein_4268,,,,,,,,
GCF_004358365.1;protein_4365,GCF_048568965.1;protein_1498,GCF_000005845.2;protein_2390,GCF_053078305.1;protein_1570,GCF_048571455.1;protein_4267,,,,,,,,
GCF_004358365.1;protein_4366,GCF_048568965.1;protein_1499,GCF_000005845.2;protein_2389,GCF_053078305.1;protein_1571,GCF_048571455.1;protein_4266,,,,,,,,
GCF_004358365.1;protein_4367,GCF_048568965.1;protein_1500,GCF_000005845.2;protein_2388,GCF_053078305.1;protein_1572,GCF_048571455.1;protein_4265,,,,,,,,
GCF_004358365.1;protein_4368,GCF_048568965.1;protein_1501,GCF_000005845.2;protein_2387,GCF_053078305.1;protein_1573,GCF_048571455.1;protein_4264,,,,,,,,
GCF_004358365.1;protein_4369,GCF_048568965.1;protein_1502,GCF_000005845.2;protein_2386,GCF_053078305.1;protein_1574,GCF_048571455.1;protein_4263,,,,,,,,
GCF_004358365.1;protein_4370,GCF_048568965.1;protein_1503,GCF_000005845.2;protein_2385,GCF_053078305.1;protein_1575,GCF_048571455.1;protein_4262,,,,,,,,
GCF_004358365.1;protein_4371,GCF_048568965.1;protein_1504,GCF_000005845.2;protein_2384,GCF_053078305.1;protein_1576,GCF_048571455.1;protein_4261,,,,,,,,
GCF_004358365.1;protein_4372,GCF_048568965.1;protein_1505,GCF_000005845.2;protein_2383,,GCF_048571455.1;protein_4260,,,,,,,,
GCF_004358365.1;protein_4373,GCF_048568965.1;protein_1506,GCF_000005845.2;protein_2382,,GCF_048571455.1;protein_4259,,,,,,,,
GCF_004358365.1;protein_4374,GCF_048568965.1;protein_1507,GCF_000005845.2;protein_2381,,GCF_048571455.1;protein_4258,,,,,,,,
GCF_004358365.1;protein_4375,GCF_048568965.1;protein_1508,,,GCF_048571455.1;protein_4257,,,,,,,,
GCF_004358365.1;protein_4376,GCF_048568965.1;protein_1509,GCF_000005845.2;protein_2380,,GCF_048571455.1;protein_4256,,,,,,,,
GCF_004358365.1;protein_4377,GCF_048568965.1;protein_1510,GCF_000005845.2;protein_2379,GCF_053078305.1;protein_1578,GCF_048571455.1;protein_4255,,,,,,,,
GCF_004358365.1;protein_4378,GCF_048568965.1;protein_1511,GCF_000005845.2;protein_2378,GCF_053078305.1;protein_1579,GCF_048571455.1;protein_4254,,,,,,,,
GCF_004358365.1;protein_4379,GCF_048568965.1;protein_1512,GCF_000005845.2;protein_2377,GCF_053078305.1;protein_1580,GCF_048571455.1;protein_4253,,,,,,,,
GCF_004358365.1;protein_438,GCF_048568965.1;protein_3786,GCF_000005845.2;protein_1191,GCF_053078305.1;protein_3232,GCF_048571455.1;protein_2538,,,,,,,,
GCF_004358365.1;protein_4380,GCF_048568965.1;protein_1513,GCF_000005845.2;protein_2376,GCF_053078305.1;protein_1581,GCF_048571455.1;protein_4252,,,,,,,,
GCF_004358365.1;protein_4381,GCF_048568965.1;protein_1514,GCF_000005845.2;protein_2374,GCF_053078305.1;protein_1582,GCF_048571455.1;protein_4251,,,,,,,,
GCF_004358365.1;protein_4382,GCF_048568965.1;protein_1515,,GCF_053078305.1;protein_1583,,,,,,,,,
GCF_004358365.1;protein_4383,GCF_048568965.1;protein_1516,GCF_000005845.2;protein_2372,GCF_053078305.1;protein_1584,GCF_048571455.1;protein_4249,,,,,,,,
GCF_004358365.1;protein_4384,GCF_048568965.1;protein_1517,GCF_000005845.2;protein_2371,GCF_053078305.1;protein_1585,GCF_048571455.1;protein_4248,,,,,,,,
GCF_004358365.1;protein_4385,GCF_048568965.1;protein_1518,GCF_000005845.2;protein_2370,GCF_053078305.1;protein_1586,GCF_048571455.1;protein_4247,,,,,,,,
GCF_004358365.1;protein_4386,GCF_048568965.1;protein_1519,GCF_000005845.2;protein_2369,GCF_053078305.1;protein_1587,GCF_048571455.1;protein_4246,,,,,,,,
GCF_004358365.1;protein_4387,GCF_048568965.1;protein_1520,GCF_000005845.2;protein_2368,GCF_053078305.1;protein_1588,GCF_048571455.1;protein_4245,,,,,,,,
GCF_004358365.1;protein_4388,GCF_048568965.1;protein_1521,GCF_000005845.2;protein_2367,GCF_053078305.1;protein_1589,GCF_048571455.1;protein_4244,,,,,,,,
GCF_004358365.1;protein_4389,GCF_048568965.1;protein_1522,GCF_000005845.2;protein_2366,GCF_053078305.1;protein_1590,GCF_048571455.1;protein_4243,,,,,,,,
GCF_004358365.1;protein_439,GCF_048568965.1;protein_3787,GCF_000005845.2;protein_1190,GCF_053078305.1;protein_3233,GCF_048571455.1;protein_2537,,,,,,,,
GCF_004358365.1;protein_4390,GCF_048568965.1;protein_1523,GCF_000005845.2;protein_2365,GCF_053078305.1;protein_1591,GCF_048571455.1;protein_4242,,,,,,,,
GCF_004358365.1;protein_4391,GCF_048568965.1;protein_1524,GCF_000005845.2;protein_2364,GCF_053078305.1;protein_1592,GCF_048571455.1;protein_4241,,,,,,,,
GCF_004358365.1;protein_4392,GCF_048568965.1;protein_1525,GCF_000005845.2;protein_2363,GCF_053078305.1;protein_1593,GCF_048571455.1;protein_4240,,,,,,,,
GCF_004358365.1;protein_4393,GCF_048568965.1;protein_1526,GCF_000005845.2;protein_2362,GCF_053078305.1;protein_1594,GCF_048571455.1;protein_4239,,,,,,,,
GCF_004358365.1;protein_4394,GCF_048568965.1;protein_1527,GCF_000005845.2;protein_2361,GCF_053078305.1;protein_1595,GCF_048571455.1;protein_4238,,,,,,,,
GCF_004358365.1;protein_4395,GCF_048568965.1;protein_1528,GCF_000005845.2;protein_2360,GCF_053078305.1;protein_1596,GCF_048571455.1;protein_4237,,,,,,,,
GCF_004358365.1;protein_4396,GCF_048568965.1;protein_1529,GCF_000005845.2;protein_2359,GCF_053078305.1;protein_1597,GCF_048571455.1;protein_4236,,,,,,,,
GCF_004358365.1;protein_4397,GCF_048568965.1;protein_1530,GCF_000005845.2;protein_2358,GCF_053078305.1;protein_1598,GCF_048571455.1;protein_4235,,,,,,,,
GCF_004358365.1;protein_4398,GCF_048568965.1;protein_1531,GCF_000005845.2;protein_2357,GCF_053078305.1;protein_1599,GCF_048571455.1;protein_4234,,,,,,,,
GCF_004358365.1;protein_4399,GCF_048568965.1;protein_1532,GCF_000005845.2;protein_2356,GCF_053078305.1;protein_1600,GCF_048571455.1;protein_4233,,,,,,,,
GCF_004358365.1;protein_44,GCF_048568965.1;protein_3000,,GCF_053078305.1;protein_2907,GCF_048571455.1;protein_2915,,,,,,,,
GCF_004358365.1;protein_440,GCF_048568965.1;protein_3788,GCF_000005845.2;protein_1189,GCF_053078305.1;protein_3234,GCF_048571455.1;protein_2536,,,,,,,,
GCF_004358365.1;protein_4400,GCF_048568965.1;protein_1533,GCF_000005845.2;protein_2355,GCF_053078305.1;protein_1601,GCF_048571455.1;protein_4232,,,,,,,,
GCF_004358365.1;protein_4401,GCF_048568965.1;protein_1534,GCF_000005845.2;protein_2354,GCF_053078305.1;protein_1602,GCF_048571455.1;protein_4231,,,,,,,,
GCF_004358365.1;protein_4402,GCF_048568965.1;protein_1535,GCF_000005845.2;protein_2353,GCF_053078305.1;protein_1603,GCF_048571455.1;protein_4230,,,,,,,,
GCF_004358365.1;protein_4403,GCF_048568965.1;protein_1536,GCF_000005845.2;protein_2352,GCF_053078305.1;protein_1604,GCF_048571455.1;protein_4229,,,,,,,,
GCF_004358365.1;protein_4404,GCF_048568965.1;protein_1537,GCF_000005845.2;protein_2351,GCF_053078305.1;protein_1605,GCF_048571455.1;protein_4228,,,,,,,,
GCF_004358365.1;protein_4405,GCF_048568965.1;protein_1538,GCF_000005845.2;protein_2350,GCF_053078305.1;protein_1606,GCF_048571455.1;protein_4227,,,,,,,,
GCF_004358365.1;protein_4406,GCF_048568965.1;protein_1539,GCF_000005845.2;protein_2349,GCF_053078305.1;protein_1607,GCF_048571455.1;protein_4226,,,,,,,,
GCF_004358365.1;protein_4407,GCF_048568965.1;protein_1540,GCF_000005845.2;protein_2347,GCF_053078305.1;protein_1608,GCF_048571455.1;protein_4225,,,,,,,,
GCF_004358365.1;protein_4408,GCF_048568965.1;protein_1541,GCF_000005845.2;protein_2346,GCF_053078305.1;protein_1609,GCF_048571455.1;protein_4224,,,,,,,,
GCF_004358365.1;protein_4409,GCF_048568965.1;protein_1542,GCF_000005845.2;protein_2345,GCF_053078305.1;protein_1610,GCF_048571455.1;protein_4223,,,,,,,,
GCF_004358365.1;protein_441,GCF_048568965.1;protein_3789,GCF_000005845.2;protein_1188,GCF_053078305.1;protein_3235,GCF_048571455.1;protein_2535,,,,,,,,
GCF_004358365.1;protein_4410,GCF_048568965.1;protein_1543,,GCF_053078305.1;protein_1611,GCF_048571455.1;protein_4222,,,,,,,,
GCF_004358365.1;protein_4411,GCF_048568965.1;protein_1544,,GCF_053078305.1;protein_1612,GCF_048571455.1;protein_4221,,,,,,,,
GCF_004358365.1;protein_4412,GCF_048568965.1;protein_1545,,GCF_053078305.1;protein_1613,GCF_048571455.1;protein_4220,,,,,,,,
GCF_004358365.1;protein_4413,GCF_048568965.1;protein_1546,,GCF_053078305.1;protein_1614,GCF_048571455.1;protein_4219,,,,,,,,
GCF_004358365.1;protein_4414,,,GCF_053078305.1;protein_1615,GCF_048571455.1;protein_4218,,,,,,,,
GCF_004358365.1;protein_442,GCF_048568965.1;protein_3790,GCF_000005845.2;protein_1187,GCF_053078305.1;protein_3236,GCF_048571455.1;protein_2534,,,,,,,,
,GCF_004358365.1;protein_4420,GCF_048568965.1;protein_3398,GCF_004358365.1;protein_821,,,,,,,,,
GCF_004358365.1;protein_4422,,,,GCF_048571455.1;protein_4210,,,,,,,,
GCF_004358365.1;protein_4423,,,,GCF_048571455.1;protein_4209,,,,,,,,
GCF_004358365.1;protein_4424,,,,GCF_048571455.1;protein_4208,,,,,,,,
GCF_004358365.1;protein_4425,,,,GCF_048571455.1;protein_4207,,,,,,,,
GCF_004358365.1;protein_4426,,,,GCF_048571455.1;protein_4206,,,,,,,,
GCF_004358365.1;protein_4427,,,,GCF_048571455.1;protein_4205,,,,,,,,
GCF_004358365.1;protein_443,GCF_048568965.1;protein_3791,GCF_000005845.2;protein_1186,GCF_053078305.1;protein_3237,GCF_048571455.1;protein_2533,,,,,,,,
GCF_004358365.1;protein_4431,,,,GCF_048571455.1;protein_4201,,,,,,,,
GCF_004358365.1;protein_4432,,,,GCF_048571455.1;protein_4200,,,,,,,,
GCF_004358365.1;protein_4433,GCF_048568965.1;protein_1177,,,,,,,,,,,
GCF_004358365.1;protein_4434,,,,GCF_048571455.1;protein_4198,,,,,,,,
GCF_004358365.1;protein_4436,,GCF_000005845.2;protein_2342,GCF_053078305.1;protein_1617,GCF_048571455.1;protein_4194,,,,,,,,
GCF_004358365.1;protein_4438,,,,GCF_048571455.1;protein_4192,,,,,,,,
GCF_004358365.1;protein_4439,,,,GCF_048571455.1;protein_4191,,,,,,,,
GCF_004358365.1;protein_444,GCF_048568965.1;protein_3792,GCF_000005845.2;protein_1185,GCF_053078305.1;protein_3238,GCF_048571455.1;protein_2532,,,,,,,,
GCF_004358365.1;protein_4440,,,,GCF_048571455.1;protein_4190,,,,,,,,
GCF_004358365.1;protein_4441,,,,GCF_048571455.1;protein_4189,,,,,,,,
GCF_004358365.1;protein_4442,,,,GCF_048571455.1;protein_4188,,,,,,,,
GCF_004358365.1;protein_4443,,,,GCF_048571455.1;protein_4187,,,,,,,,
GCF_004358365.1;protein_4444,,,,GCF_048571455.1;protein_4186,,,,,,,,
